product_name,price,unit_price,retailer,category,week_start,month_start,bls_avg_bread_loaf,bls_avg_eggs_dozen,bls_avg_milk_gallon,bls_cpi_cereals_bakery,bls_cpi_dairy,bls_cpi_food_at_home,bls_cpi_fruits_veg,bls_cpi_meats_poultry,bls_ppi_food_mfg,price_lag1,price_delta,price_roll4,category_code,retailer_code,week_idx
bread,3.4,2.88,retailer_a,bakery,2024-07-15,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.33,0.06999999999999984,3.365,0,0,28
bread,3.41,3.27,retailer_a,bakery,2024-07-22,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.4,0.010000000000000231,3.3674999999999997,0,0,29
bread,3.29,2.25,retailer_a,bakery,2024-07-29,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.41,-0.1200000000000001,3.375,0,0,30
bread,3.41,2.82,retailer_a,bakery,2024-08-05,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.29,0.1200000000000001,3.3575,0,0,31
bread,3.45,2.45,retailer_a,bakery,2024-08-12,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.41,0.040000000000000036,3.3775,0,0,32
bread,3.36,2.81,retailer_a,bakery,2024-08-19,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.45,-0.0900000000000003,3.3899999999999997,0,0,33
bread,3.37,3.72,retailer_a,bakery,2024-08-26,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.36,0.010000000000000231,3.3775,0,0,34
bread,3.36,2.74,retailer_a,bakery,2024-09-02,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.37,-0.010000000000000231,3.3975,0,0,35
bread,3.41,2.36,retailer_a,bakery,2024-09-09,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.36,0.050000000000000266,3.385,0,0,36
bread,3.33,3.79,retailer_a,bakery,2024-09-16,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.41,-0.08000000000000007,3.375,0,0,37
bread,3.36,3.11,retailer_a,bakery,2024-09-23,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.33,0.029999999999999805,3.3674999999999997,0,0,38
bread,3.4,3.29,retailer_a,bakery,2024-09-30,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.36,0.040000000000000036,3.365,0,0,39
bread,3.32,2.3,retailer_a,bakery,2024-10-07,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.4,-0.08000000000000007,3.375,0,0,40
bread,3.3,3.16,retailer_a,bakery,2024-10-14,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.32,-0.020000000000000018,3.3525,0,0,41
bread,3.36,3.01,retailer_a,bakery,2024-10-21,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.3,0.06000000000000005,3.3449999999999998,0,0,42
bread,3.44,3.73,retailer_a,bakery,2024-10-28,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.36,0.08000000000000007,3.3449999999999998,0,0,43
bread,3.27,3.1,retailer_a,bakery,2024-11-04,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.44,-0.16999999999999993,3.355,0,0,44
bread,3.39,2.73,retailer_a,bakery,2024-11-11,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.27,0.1200000000000001,3.3425000000000002,0,0,45
bread,3.38,2.26,retailer_a,bakery,2024-11-18,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.39,-0.010000000000000231,3.3649999999999998,0,0,46
bread,3.36,2.76,retailer_a,bakery,2024-11-25,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.38,-0.020000000000000018,3.37,0,0,47
bread,3.41,2.39,retailer_a,bakery,2024-12-02,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.36,0.050000000000000266,3.35,0,0,48
bread,3.42,3.66,retailer_a,bakery,2024-12-09,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.41,0.009999999999999787,3.385,0,0,49
bread,3.43,4.05,retailer_a,bakery,2024-12-16,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.42,0.010000000000000231,3.3925,0,0,50
bread,3.42,3.06,retailer_a,bakery,2024-12-23,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.43,-0.010000000000000231,3.405,0,0,51
bread,3.03,2.54,retailer_b,bakery,2024-01-01,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,,,,0,1,0
bread,3.19,3.44,retailer_b,bakery,2024-01-08,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,3.03,0.16000000000000014,,0,1,1
bread,3.1,2.85,retailer_b,bakery,2024-01-15,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,3.19,-0.08999999999999986,,0,1,2
bread,3.14,3.45,retailer_b,bakery,2024-01-22,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,3.1,0.040000000000000036,,0,1,3
bread,3.21,3.36,retailer_b,bakery,2024-01-29,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,3.14,0.06999999999999984,3.115,0,1,4
bread,3.23,2.54,retailer_b,bakery,2024-02-05,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,3.21,0.020000000000000018,3.16,0,1,5
bread,3.17,3.28,retailer_b,bakery,2024-02-12,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,3.23,-0.06000000000000005,3.17,0,1,6
bread,3.22,3.32,retailer_b,bakery,2024-02-19,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,3.17,0.050000000000000266,3.1875,0,1,7
bread,3.23,3.0,retailer_b,bakery,2024-02-26,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,3.22,0.009999999999999787,3.2074999999999996,0,1,8
bread,3.23,3.42,retailer_b,bakery,2024-03-04,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,3.23,0.0,3.2125,0,1,9
bread,3.24,3.77,retailer_b,bakery,2024-03-11,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,3.23,0.010000000000000231,3.2125,0,1,10
bread,3.21,3.92,retailer_b,bakery,2024-03-18,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,3.24,-0.03000000000000025,3.23,0,1,11
bread,3.24,2.27,retailer_b,bakery,2024-03-25,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,3.21,0.03000000000000025,3.2275,0,1,12
bread,3.18,3.06,retailer_b,bakery,2024-04-01,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,3.24,-0.06000000000000005,3.2300000000000004,0,1,13
bread,3.2,3.24,retailer_b,bakery,2024-04-08,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,3.18,0.020000000000000018,3.2175000000000002,0,1,14
bread,3.18,2.93,retailer_b,bakery,2024-04-15,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,3.2,-0.020000000000000018,3.2075,0,1,15
bread,3.15,2.15,retailer_b,bakery,2024-04-22,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,3.18,-0.03000000000000025,3.2,0,1,16
bread,3.3,3.67,retailer_b,bakery,2024-04-29,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,3.15,0.1499999999999999,3.1774999999999998,0,1,17
bread,3.23,2.38,retailer_b,bakery,2024-05-06,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,3.3,-0.06999999999999984,3.2075,0,1,18
bread,3.28,4.02,retailer_b,bakery,2024-05-13,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,3.23,0.04999999999999982,3.215,0,1,19
bread,3.25,3.31,retailer_b,bakery,2024-05-20,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,3.28,-0.029999999999999805,3.24,0,1,20
bread,3.16,2.28,retailer_b,bakery,2024-05-27,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,3.25,-0.08999999999999986,3.265,0,1,21
bread,3.23,3.26,retailer_b,bakery,2024-06-03,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,3.16,0.06999999999999984,3.23,0,1,22
bread,3.24,2.25,retailer_b,bakery,2024-06-10,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,3.23,0.010000000000000231,3.2300000000000004,0,1,23
bread,3.23,2.72,retailer_b,bakery,2024-06-17,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,3.24,-0.010000000000000231,3.2199999999999998,0,1,24
bread,3.18,2.3,retailer_b,bakery,2024-06-24,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,3.23,-0.04999999999999982,3.215,0,1,25
bread,3.23,2.55,retailer_b,bakery,2024-07-01,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.18,0.04999999999999982,3.2199999999999998,0,1,26
bread,3.25,2.26,retailer_b,bakery,2024-07-08,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.23,0.020000000000000018,3.2199999999999998,0,1,27
bread,3.14,3.77,retailer_b,bakery,2024-07-15,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.25,-0.10999999999999988,3.2225,0,1,28
bread,3.16,2.4,retailer_b,bakery,2024-07-22,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.14,0.020000000000000018,3.2,0,1,29
bread,3.21,2.99,retailer_b,bakery,2024-07-29,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,3.16,0.04999999999999982,3.1950000000000003,0,1,30
bread,3.17,3.02,retailer_b,bakery,2024-08-05,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.21,-0.040000000000000036,3.1900000000000004,0,1,31
bread,3.16,2.79,retailer_b,bakery,2024-08-12,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.17,-0.009999999999999787,3.17,0,1,32
bread,3.24,2.23,retailer_b,bakery,2024-08-19,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.16,0.08000000000000007,3.175,0,1,33
bread,3.17,3.22,retailer_b,bakery,2024-08-26,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,3.24,-0.07000000000000028,3.1950000000000003,0,1,34
bread,3.23,3.86,retailer_b,bakery,2024-09-02,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.17,0.06000000000000005,3.1849999999999996,0,1,35
bread,3.3,2.46,retailer_b,bakery,2024-09-09,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.23,0.06999999999999984,3.2,0,1,36
bread,3.2,3.75,retailer_b,bakery,2024-09-16,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.3,-0.09999999999999964,3.2350000000000003,0,1,37
bread,3.2,2.9,retailer_b,bakery,2024-09-23,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.2,0.0,3.2249999999999996,0,1,38
bread,3.28,2.39,retailer_b,bakery,2024-09-30,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,3.2,0.07999999999999963,3.2325000000000004,0,1,39
bread,3.24,2.67,retailer_b,bakery,2024-10-07,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.28,-0.03999999999999959,3.245,0,1,40
bread,3.25,3.76,retailer_b,bakery,2024-10-14,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.24,0.009999999999999787,3.23,0,1,41
bread,3.22,2.73,retailer_b,bakery,2024-10-21,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.25,-0.029999999999999805,3.2425,0,1,42
bread,3.25,2.48,retailer_b,bakery,2024-10-28,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,3.22,0.029999999999999805,3.2475,0,1,43
bread,3.25,2.33,retailer_b,bakery,2024-11-04,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.25,0.0,3.24,0,1,44
bread,3.28,2.87,retailer_b,bakery,2024-11-11,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.25,0.029999999999999805,3.2425,0,1,45
bread,3.26,2.72,retailer_b,bakery,2024-11-18,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.28,-0.020000000000000018,3.25,0,1,46
bread,3.26,3.96,retailer_b,bakery,2024-11-25,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,3.26,0.0,3.26,0,1,47
bread,3.22,2.18,retailer_b,bakery,2024-12-02,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.26,-0.03999999999999959,3.2624999999999997,0,1,48
bread,3.31,2.92,retailer_b,bakery,2024-12-09,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.22,0.08999999999999986,3.255,0,1,49
bread,3.28,2.38,retailer_b,bakery,2024-12-16,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.31,-0.03000000000000025,3.2625,0,1,50
bread,3.29,2.7,retailer_b,bakery,2024-12-23,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,3.28,0.010000000000000231,3.2675,0,1,51
canned vegetables,1.03,1.18,retailer_a,canned_goods,2024-01-01,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,,,,1,0,0
canned vegetables,1.01,0.69,retailer_a,canned_goods,2024-01-08,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,1.03,-0.020000000000000018,,1,0,1
canned vegetables,1.03,0.85,retailer_a,canned_goods,2024-01-15,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,1.01,0.020000000000000018,,1,0,2
canned vegetables,1.03,0.81,retailer_a,canned_goods,2024-01-22,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,1.03,0.0,,1,0,3
canned vegetables,1.02,1.04,retailer_a,canned_goods,2024-01-29,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,1.03,-0.010000000000000009,1.025,1,0,4
canned vegetables,1.03,0.7,retailer_a,canned_goods,2024-02-05,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,1.02,0.010000000000000009,1.0225,1,0,5
canned vegetables,1.09,0.86,retailer_a,canned_goods,2024-02-12,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,1.03,0.06000000000000005,1.0275,1,0,6
canned vegetables,1.29,1.48,retailer_a,canned_goods,2024-02-19,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,1.09,0.19999999999999996,1.0425,1,0,7
canned vegetables,1.05,0.79,retailer_a,canned_goods,2024-02-26,2024-02-01,3.2735,2.4674,3.8625,321.2589,292.507,310.5769,297.1992,286.4564,278.3169,1.29,-0.24,1.1075,1,0,8
canned vegetables,1.05,0.95,retailer_a,canned_goods,2024-03-04,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,1.05,0.0,1.115,1,0,9
canned vegetables,1.05,1.3,retailer_a,canned_goods,2024-03-11,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,1.05,0.0,1.12,1,0,10
canned vegetables,1.01,0.82,retailer_a,canned_goods,2024-03-18,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,1.05,-0.040000000000000036,1.11,1,0,11
canned vegetables,1.02,1.18,retailer_a,canned_goods,2024-03-25,2024-03-01,3.269,2.4659,3.8385,323.7815,290.6504,313.474,294.9728,286.1741,278.207,1.01,0.010000000000000009,1.04,1,0,12
canned vegetables,1.11,0.78,retailer_a,canned_goods,2024-04-01,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,1.02,0.09000000000000008,1.0325000000000002,1,0,13
canned vegetables,1.05,1.08,retailer_a,canned_goods,2024-04-08,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,1.11,-0.06000000000000005,1.0475,1,0,14
canned vegetables,1.06,0.95,retailer_a,canned_goods,2024-04-15,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,1.05,0.010000000000000009,1.0475,1,0,15
canned vegetables,1.11,1.3,retailer_a,canned_goods,2024-04-22,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,1.06,0.050000000000000044,1.06,1,0,16
canned vegetables,1.39,1.0,retailer_a,canned_goods,2024-04-29,2024-04-01,3.2936,2.4585,3.8527,320.9722,293.0236,310.596,296.9522,287.6013,279.337,1.11,0.2799999999999998,1.0825,1,0,17
canned vegetables,1.11,0.94,retailer_a,canned_goods,2024-05-06,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,1.39,-0.2799999999999998,1.1524999999999999,1,0,18
canned vegetables,1.1,0.89,retailer_a,canned_goods,2024-05-13,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,1.11,-0.010000000000000009,1.1675,1,0,19
canned vegetables,1.12,1.32,retailer_a,canned_goods,2024-05-20,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,1.1,0.020000000000000018,1.1775,1,0,20
canned vegetables,1.12,0.78,retailer_a,canned_goods,2024-05-27,2024-05-01,3.2851,2.4847,3.9132,324.7064,293.7866,317.5576,296.2648,287.2853,276.5327,1.12,0.0,1.18,1,0,21
canned vegetables,1.12,1.06,retailer_a,canned_goods,2024-06-03,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,1.12,0.0,1.1125,1,0,22
canned vegetables,1.17,0.92,retailer_a,canned_goods,2024-06-10,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,1.12,0.04999999999999982,1.115,1,0,23
canned vegetables,1.06,1.09,retailer_a,canned_goods,2024-06-17,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,1.17,-0.10999999999999988,1.1325,1,0,24
canned vegetables,1.13,1.03,retailer_a,canned_goods,2024-06-24,2024-06-01,3.29,2.485,3.8965,322.6638,292.1301,313.7475,298.4549,290.6816,279.887,1.06,0.06999999999999984,1.1175000000000002,1,0,25
canned vegetables,1.15,1.36,retailer_a,canned_goods,2024-07-01,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,1.13,0.020000000000000018,1.12,1,0,26
canned vegetables,1.03,1.03,retailer_a,canned_goods,2024-07-08,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,1.15,-0.11999999999999988,1.1275,1,0,27
canned vegetables,1.05,0.91,retailer_a,canned_goods,2024-07-15,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,1.03,0.020000000000000018,1.0925,1,0,28
canned vegetables,1.06,0.93,retailer_a,canned_goods,2024-07-22,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,1.05,0.010000000000000009,1.0899999999999999,1,0,29
canned vegetables,1.04,1.06,retailer_a,canned_goods,2024-07-29,2024-07-01,3.3175,2.4841,3.8923,323.3654,289.8121,315.8119,298.8959,289.2153,276.7174,1.06,-0.020000000000000018,1.0725,1,0,30
canned vegetables,1.11,1.22,retailer_a,canned_goods,2024-08-05,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,1.04,0.07000000000000006,1.0450000000000002,1,0,31
canned vegetables,1.08,0.84,retailer_a,canned_goods,2024-08-12,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,1.11,-0.030000000000000027,1.065,1,0,32
canned vegetables,1.07,1.07,retailer_a,canned_goods,2024-08-19,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,1.08,-0.010000000000000009,1.0725000000000002,1,0,33
canned vegetables,1.01,0.86,retailer_a,canned_goods,2024-08-26,2024-08-01,3.3056,2.475,3.8821,324.3617,293.8413,318.8219,298.4638,288.3262,279.1182,1.07,-0.06000000000000005,1.075,1,0,34
canned vegetables,1.02,0.97,retailer_a,canned_goods,2024-09-02,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,1.01,0.010000000000000009,1.0675,1,0,35
canned vegetables,1.07,0.74,retailer_a,canned_goods,2024-09-09,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,1.02,0.050000000000000044,1.045,1,0,36
canned vegetables,1.32,1.28,retailer_a,canned_goods,2024-09-16,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,1.07,0.25,1.0425,1,0,37
canned vegetables,1.06,0.75,retailer_a,canned_goods,2024-09-23,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,1.32,-0.26,1.105,1,0,38
canned vegetables,0.97,0.9,retailer_a,canned_goods,2024-09-30,2024-09-01,3.2936,2.4888,3.9204,324.1095,295.9383,317.9741,300.0934,288.4139,280.528,1.06,-0.09000000000000008,1.1175000000000002,1,0,39
canned vegetables,1.07,0.76,retailer_a,canned_goods,2024-10-07,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,0.97,0.10000000000000009,1.105,1,0,40
canned vegetables,1.18,0.85,retailer_a,canned_goods,2024-10-14,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,1.07,0.10999999999999988,1.105,1,0,41
canned vegetables,1.09,0.89,retailer_a,canned_goods,2024-10-21,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,1.18,-0.08999999999999986,1.07,1,0,42
canned vegetables,1.1,0.87,retailer_a,canned_goods,2024-10-28,2024-10-01,3.3046,2.4906,3.9144,325.4772,294.1375,317.3095,298.0258,289.8367,279.2747,1.09,0.010000000000000009,1.0775000000000001,1,0,43
canned vegetables,1.1,1.25,retailer_a,canned_goods,2024-11-04,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,1.1,0.0,1.11,1,0,44
canned vegetables,1.05,1.31,retailer_a,canned_goods,2024-11-11,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,1.1,-0.050000000000000044,1.1175000000000002,1,0,45
canned vegetables,1.13,1.24,retailer_a,canned_goods,2024-11-18,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,1.05,0.07999999999999985,1.0850000000000002,1,0,46
canned vegetables,1.14,1.4,retailer_a,canned_goods,2024-11-25,2024-11-01,3.3025,2.493,3.9202,325.3604,297.068,318.1436,299.1253,291.3832,279.0672,1.13,0.010000000000000009,1.095,1,0,47
canned vegetables,1.08,1.13,retailer_a,canned_goods,2024-12-02,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,1.14,-0.05999999999999983,1.105,1,0,48
canned vegetables,1.07,0.87,retailer_a,canned_goods,2024-12-09,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,1.08,-0.010000000000000009,1.1,1,0,49
canned vegetables,1.07,0.73,retailer_a,canned_goods,2024-12-16,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,1.07,0.0,1.105,1,0,50
canned vegetables,1.11,0.93,retailer_a,canned_goods,2024-12-23,2024-12-01,3.3077,2.4925,3.9341,327.992,296.6431,316.8421,300.6678,290.62,280.4821,1.07,0.040000000000000036,1.09,1,0,51
canned vegetables,0.78,0.61,retailer_b,canned_goods,2024-01-01,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,,,,1,1,0
canned vegetables,0.77,0.84,retailer_b,canned_goods,2024-01-08,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,0.78,-0.010000000000000009,,1,1,1
canned vegetables,0.75,0.6,retailer_b,canned_goods,2024-01-15,2024-01-01,3.2676,2.4541,3.8776,319.6095,288.5258,313.1806,294.942,285.8728,274.8151,0.77,-0.020000000000000018,,1,1,2
