product_name,brand,package_size,price,unit_price,retailer,scrape_date,category
bananas,Store Brand,standard,0.52,0.63,retailer_b,2024-03-10,produce
bananas,Store Brand,standard,0.47,0.42,retailer_b,2024-03-17,produce
bananas,Store Brand,standard,0.83,0.89,retailer_b,2024-03-24,produce
bananas,Store Brand,standard,0.54,0.39,retailer_b,2024-03-31,produce
bananas,Store Brand,standard,0.55,0.44,retailer_b,2024-04-07,produce
bananas,Store Brand,standard,0.54,0.47,retailer_b,2024-04-14,produce
bananas,Store Brand,standard,0.56,0.63,retailer_b,2024-04-21,produce
bananas,Store Brand,standard,0.51,0.45,retailer_b,2024-04-28,produce
bananas,Store Brand,standard,0.61,0.51,retailer_b,2024-05-05,produce
bananas,Store Brand,standard,0.57,0.51,retailer_b,2024-05-12,produce
bananas,Store Brand,standard,0.51,0.6,retailer_b,2024-05-19,produce
bananas,Store Brand,standard,0.52,0.52,retailer_b,2024-05-26,produce
bananas,Store Brand,standard,0.43,0.31,retailer_b,2024-06-02,produce
bananas,Store Brand,standard,0.49,0.33,retailer_b,2024-06-09,produce
bananas,Store Brand,standard,0.52,0.45,retailer_b,2024-06-16,produce
bananas,Store Brand,standard,0.58,0.72,retailer_b,2024-06-23,produce
bananas,Store Brand,standard,0.56,0.48,retailer_b,2024-06-30,produce
bananas,Store Brand,standard,0.51,0.6,retailer_b,2024-07-07,produce
bananas,Store Brand,standard,0.49,0.55,retailer_b,2024-07-14,produce
bananas,Store Brand,standard,0.58,0.62,retailer_b,2024-07-21,produce
bananas,Store Brand,standard,0.53,0.61,retailer_b,2024-07-28,produce
bananas,Store Brand,standard,0.56,0.38,retailer_b,2024-08-04,produce
bananas,Store Brand,standard,0.54,0.46,retailer_b,2024-08-11,produce
bananas,Store Brand,standard,0.53,0.39,retailer_b,2024-08-18,produce
bananas,Store Brand,standard,0.52,0.38,retailer_b,2024-08-25,produce
bananas,Store Brand,standard,0.55,0.44,retailer_b,2024-09-01,produce
bananas,Store Brand,standard,0.51,0.39,retailer_b,2024-09-08,produce
bananas,Store Brand,standard,0.48,0.5,retailer_b,2024-09-15,produce
bananas,Store Brand,standard,0.73,0.7,retailer_b,2024-09-22,produce
bananas,Store Brand,standard,0.53,0.46,retailer_b,2024-09-29,produce
bananas,Store Brand,standard,0.48,0.37,retailer_b,2024-10-06,produce
bananas,Store Brand,standard,0.51,0.4,retailer_b,2024-10-13,produce
bananas,Store Brand,standard,0.52,0.63,retailer_b,2024-10-20,produce
bananas,Store Brand,standard,0.51,0.39,retailer_b,2024-10-27,produce
bananas,Store Brand,standard,0.46,0.42,retailer_b,2024-11-03,produce
bananas,Store Brand,standard,0.73,0.88,retailer_b,2024-11-10,produce
bananas,Store Brand,standard,0.48,0.4,retailer_b,2024-11-17,produce
bananas,Store Brand,standard,0.61,0.43,retailer_b,2024-11-24,produce
bananas,Store Brand,standard,0.53,0.48,retailer_b,2024-12-01,produce
bananas,Store Brand,standard,0.59,0.62,retailer_b,2024-12-08,produce
bananas,Store Brand,standard,0.51,0.41,retailer_b,2024-12-15,produce
bananas,Store Brand,standard,0.55,0.38,retailer_b,2024-12-22,produce
bananas,Store Brand,standard,0.6,0.62,retailer_b,2024-12-29,produce
chicken breast,Store Brand,standard,5.49,3.89,retailer_a,2024-01-07,meat
chicken breast,Store Brand,standard,5.55,4.78,retailer_a,2024-01-14,meat
chicken breast,Store Brand,standard,5.55,5.17,retailer_a,2024-01-21,meat
chicken breast,Store Brand,standard,5.7,5.81,retailer_a,2024-01-28,meat
chicken breast,Store Brand,standard,5.47,6.13,retailer_a,2024-02-04,meat
chicken breast,Store Brand,standard,5.83,5.22,retailer_a,2024-02-11,meat
chicken breast,Store Brand,standard,5.54,4.01,retailer_a,2024-02-18,meat
chicken breast,Store Brand,standard,5.5,5.65,retailer_a,2024-02-25,meat
chicken breast,Store Brand,standard,5.62,6.13,retailer_a,2024-03-03,meat
chicken breast,Store Brand,standard,5.6,4.26,retailer_a,2024-03-10,meat
chicken breast,Store Brand,standard,5.55,4.07,retailer_a,2024-03-17,meat
chicken breast,Store Brand,standard,5.65,4.01,retailer_a,2024-03-24,meat
chicken breast,Store Brand,standard,5.57,6.63,retailer_a,2024-03-31,meat
chicken breast,Store Brand,standard,5.57,3.83,retailer_a,2024-04-07,meat
chicken breast,Store Brand,standard,5.61,4.86,retailer_a,2024-04-14,meat
chicken breast,Store Brand,standard,5.58,6.17,retailer_a,2024-04-21,meat
chicken breast,Store Brand,standard,5.62,4.84,retailer_a,2024-04-28,meat
chicken breast,Store Brand,standard,5.6,4.42,retailer_a,2024-05-05,meat
chicken breast,Store Brand,standard,5.63,4.43,retailer_a,2024-05-12,meat
chicken breast,Store Brand,standard,5.79,6.69,retailer_a,2024-05-19,meat
chicken breast,Store Brand,standard,5.56,6.02,retailer_a,2024-05-26,meat
chicken breast,Store Brand,standard,5.66,4.08,retailer_a,2024-06-02,meat
chicken breast,Store Brand,standard,5.59,4.54,retailer_a,2024-06-09,meat
chicken breast,Store Brand,standard,5.59,4.66,retailer_a,2024-06-16,meat
chicken breast,Store Brand,standard,5.62,4.46,retailer_a,2024-06-23,meat
chicken breast,Store Brand,standard,5.62,4.48,retailer_a,2024-06-30,meat
chicken breast,Store Brand,standard,5.83,6.99,retailer_a,2024-07-07,meat
chicken breast,Store Brand,standard,5.78,5.33,retailer_a,2024-07-14,meat
chicken breast,Store Brand,standard,5.57,4.23,retailer_a,2024-07-21,meat
chicken breast,Store Brand,standard,5.58,5.15,retailer_a,2024-07-28,meat
chicken breast,Store Brand,standard,5.6,4.2,retailer_a,2024-08-04,meat
chicken breast,Store Brand,standard,5.51,4.99,retailer_a,2024-08-11,meat
chicken breast,Store Brand,standard,5.55,6.9,retailer_a,2024-08-18,meat
chicken breast,Store Brand,standard,5.56,5.26,retailer_a,2024-08-25,meat
chicken breast,Store Brand,standard,5.61,5.04,retailer_a,2024-09-01,meat
chicken breast,Store Brand,standard,5.52,5.2,retailer_a,2024-09-08,meat
chicken breast,Store Brand,standard,5.62,5.0,retailer_a,2024-09-15,meat
chicken breast,Store Brand,standard,5.59,3.98,retailer_a,2024-09-22,meat
chicken breast,Store Brand,standard,5.45,5.25,retailer_a,2024-09-29,meat
chicken breast,Store Brand,standard,5.65,5.24,retailer_a,2024-10-06,meat
chicken breast,Store Brand,standard,5.6,4.19,retailer_a,2024-10-13,meat
chicken breast,Store Brand,standard,5.66,4.34,retailer_a,2024-10-20,meat
chicken breast,Store Brand,standard,5.6,3.86,retailer_a,2024-10-27,meat
chicken breast,Store Brand,standard,5.59,3.84,retailer_a,2024-11-03,meat
chicken breast,Store Brand,standard,5.55,5.66,retailer_a,2024-11-10,meat
chicken breast,Store Brand,standard,5.58,5.5,retailer_a,2024-11-17,meat
chicken breast,Store Brand,standard,5.6,4.56,retailer_a,2024-11-24,meat
chicken breast,Store Brand,standard,5.66,5.71,retailer_a,2024-12-01,meat
chicken breast,Store Brand,standard,5.57,4.36,retailer_a,2024-12-08,meat
chicken breast,Store Brand,standard,5.61,4.8,retailer_a,2024-12-15,meat
chicken breast,Store Brand,standard,5.6,5.72,retailer_a,2024-12-22,meat
chicken breast,Store Brand,standard,5.9,5.18,retailer_a,2024-12-29,meat
chicken breast,Store Brand,standard,5.35,4.3,retailer_b,2024-01-07,meat
chicken breast,Store Brand,standard,5.65,4.63,retailer_b,2024-01-14,meat
chicken breast,Store Brand,standard,5.36,5.65,retailer_b,2024-01-21,meat
chicken breast,Store Brand,standard,5.37,4.94,retailer_b,2024-01-28,meat
chicken breast,Store Brand,standard,5.33,5.37,retailer_b,2024-02-04,meat
chicken breast,Store Brand,standard,5.36,4.89,retailer_b,2024-02-11,meat
chicken breast,Store Brand,standard,5.36,4.8,retailer_b,2024-02-18,meat
chicken breast,Store Brand,standard,5.41,5.9,retailer_b,2024-02-25,meat
chicken breast,Store Brand,standard,5.43,6.26,retailer_b,2024-03-03,meat
chicken breast,Store Brand,standard,5.43,4.35,retailer_b,2024-03-10,meat
chicken breast,Store Brand,standard,5.46,5.09,retailer_b,2024-03-17,meat
chicken breast,Store Brand,standard,5.51,4.8,retailer_b,2024-03-24,meat
chicken breast,Store Brand,standard,5.39,4.14,retailer_b,2024-03-31,meat
chicken breast,Store Brand,standard,5.49,3.67,retailer_b,2024-04-07,meat
chicken breast,Store Brand,standard,5.45,6.37,retailer_b,2024-04-14,meat
chicken breast,Store Brand,standard,5.5,3.86,retailer_b,2024-04-21,meat
chicken breast,Store Brand,standard,5.41,5.16,retailer_b,2024-04-28,meat
chicken breast,Store Brand,standard,5.39,4.63,retailer_b,2024-05-05,meat
chicken breast,Store Brand,standard,5.44,4.33,retailer_b,2024-05-12,meat
chicken breast,Store Brand,standard,5.37,5.23,retailer_b,2024-05-19,meat
chicken breast,Store Brand,standard,5.73,4.54,retailer_b,2024-05-26,meat
chicken breast,Store Brand,standard,5.38,4.1,retailer_b,2024-06-02,meat
chicken breast,Store Brand,standard,5.4,3.67,retailer_b,2024-06-09,meat
chicken breast,Store Brand,standard,5.42,4.22,retailer_b,2024-06-16,meat
chicken breast,Store Brand,standard,5.43,4.87,retailer_b,2024-06-23,meat
chicken breast,Store Brand,standard,5.36,5.14,retailer_b,2024-06-30,meat
chicken breast,Store Brand,standard,5.46,5.66,retailer_b,2024-07-07,meat
chicken breast,Store Brand,standard,5.44,6.0,retailer_b,2024-07-14,meat
chicken breast,Store Brand,standard,5.46,4.42,retailer_b,2024-07-21,meat
chicken breast,Store Brand,standard,5.41,4.07,retailer_b,2024-07-28,meat
chicken breast,Store Brand,standard,5.41,4.17,retailer_b,2024-08-04,meat
chicken breast,Store Brand,standard,5.4,5.33,retailer_b,2024-08-11,meat
chicken breast,Store Brand,standard,5.37,3.69,retailer_b,2024-08-18,meat
chicken breast,Store Brand,standard,5.35,5.28,retailer_b,2024-08-25,meat
chicken breast,Store Brand,standard,5.36,4.62,retailer_b,2024-09-01,meat
chicken breast,Store Brand,standard,5.31,4.63,retailer_b,2024-09-08,meat
chicken breast,Store Brand,standard,5.4,3.82,retailer_b,2024-09-15,meat
chicken breast,Store Brand,standard,5.4,3.96,retailer_b,2024-09-22,meat
chicken breast,Store Brand,standard,5.38,4.97,retailer_b,2024-09-29,meat
chicken breast,Store Brand,standard,5.45,4.24,retailer_b,2024-10-06,meat
chicken breast,Store Brand,standard,5.41,3.93,retailer_b,2024-10-13,meat
chicken breast,Store Brand,standard,5.41,3.85,retailer_b,2024-10-20,meat
chicken breast,Store Brand,standard,5.42,4.06,retailer_b,2024-10-27,meat
chicken breast,Store Brand,standard,5.46,4.74,retailer_b,2024-11-03,meat
chicken breast,Store Brand,standard,5.39,6.36,retailer_b,2024-11-10,meat
chicken breast,Store Brand,standard,5.43,6.07,retailer_b,2024-11-17,meat
chicken breast,Store Brand,standard,5.7,5.17,retailer_b,2024-11-24,meat
chicken breast,Store Brand,standard,5.47,4.74,retailer_b,2024-12-01,meat
chicken breast,Store Brand,standard,5.42,5.7,retailer_b,2024-12-08,meat
chicken breast,Store Brand,standard,5.46,4.35,retailer_b,2024-12-15,meat
chicken breast,Store Brand,standard,5.47,3.66,retailer_b,2024-12-22,meat
chicken breast,Store Brand,standard,5.55,4.31,retailer_b,2024-12-29,meat
ground beef,Store Brand,standard,6.97,8.26,retailer_a,2024-01-07,meat
ground beef,Store Brand,standard,6.99,4.67,retailer_a,2024-01-14,meat
ground beef,Store Brand,standard,7.03,5.68,retailer_a,2024-01-21,meat
ground beef,Store Brand,standard,7.06,6.43,retailer_a,2024-01-28,meat
ground beef,Store Brand,standard,6.97,6.4,retailer_a,2024-02-04,meat
ground beef,Store Brand,standard,7.02,5.34,retailer_a,2024-02-11,meat
ground beef,Store Brand,standard,7.02,7.15,retailer_a,2024-02-18,meat
ground beef,Store Brand,standard,6.94,7.75,retailer_a,2024-02-25,meat
ground beef,Store Brand,standard,7.0,7.23,retailer_a,2024-03-03,meat
ground beef,Store Brand,standard,7.32,5.38,retailer_a,2024-03-10,meat
ground beef,Store Brand,standard,7.07,5.97,retailer_a,2024-03-17,meat
ground beef,Store Brand,standard,7.09,5.1,retailer_a,2024-03-24,meat
ground beef,Store Brand,standard,7.07,6.88,retailer_a,2024-03-31,meat
ground beef,Store Brand,standard,7.04,6.21,retailer_a,2024-04-07,meat
ground beef,Store Brand,standard,7.03,5.21,retailer_a,2024-04-14,meat
ground beef,Store Brand,standard,7.02,4.78,retailer_a,2024-04-21,meat
ground beef,Store Brand,standard,7.06,6.38,retailer_a,2024-04-28,meat
ground beef,Store Brand,standard,7.13,5.13,retailer_a,2024-05-05,meat
ground beef,Store Brand,standard,7.17,5.03,retailer_a,2024-05-12,meat
ground beef,Store Brand,standard,7.06,5.74,retailer_a,2024-05-19,meat
ground beef,Store Brand,standard,7.08,5.38,retailer_a,2024-05-26,meat
ground beef,Store Brand,standard,7.05,5.52,retailer_a,2024-06-02,meat
ground beef,Store Brand,standard,7.06,8.73,retailer_a,2024-06-09,meat
ground beef,Store Brand,standard,7.33,5.57,retailer_a,2024-06-16,meat
ground beef,Store Brand,standard,7.02,5.23,retailer_a,2024-06-23,meat
ground beef,Store Brand,standard,7.03,7.56,retailer_a,2024-06-30,meat
ground beef,Store Brand,standard,7.12,8.74,retailer_a,2024-07-07,meat
ground beef,Store Brand,standard,7.09,4.8,retailer_a,2024-07-14,meat
ground beef,Store Brand,standard,7.1,6.65,retailer_a,2024-07-21,meat
ground beef,Store Brand,standard,7.03,7.94,retailer_a,2024-07-28,meat
ground beef,Store Brand,standard,7.11,6.07,retailer_a,2024-08-04,meat
ground beef,Store Brand,standard,7.08,4.79,retailer_a,2024-08-11,meat
ground beef,Store Brand,standard,7.28,5.96,retailer_a,2024-08-18,meat
ground beef,Store Brand,standard,7.09,5.36,retailer_a,2024-08-25,meat
ground beef,Store Brand,standard,7.07,6.82,retailer_a,2024-09-01,meat
ground beef,Store Brand,standard,7.09,7.41,retailer_a,2024-09-08,meat
ground beef,Store Brand,standard,7.01,5.7,retailer_a,2024-09-15,meat
ground beef,Store Brand,standard,6.97,7.2,retailer_a,2024-09-22,meat
ground beef,Store Brand,standard,7.05,5.63,retailer_a,2024-09-29,meat
ground beef,Store Brand,standard,7.05,5.14,retailer_a,2024-10-06,meat
ground beef,Store Brand,standard,7.05,6.28,retailer_a,2024-10-13,meat
ground beef,Store Brand,standard,7.08,5.4,retailer_a,2024-10-20,meat
ground beef,Store Brand,standard,7.1,6.01,retailer_a,2024-10-27,meat
ground beef,Store Brand,standard,7.37,5.06,retailer_a,2024-11-03,meat
ground beef,Store Brand,standard,7.1,7.48,retailer_a,2024-11-10,meat
ground beef,Store Brand,standard,7.06,5.08,retailer_a,2024-11-17,meat
ground beef,Store Brand,standard,7.11,6.15,retailer_a,2024-11-24,meat
ground beef,Store Brand,standard,7.17,6.0,retailer_a,2024-12-01,meat
ground beef,Store Brand,standard,7.14,5.36,retailer_a,2024-12-08,meat
ground beef,Store Brand,standard,7.13,6.35,retailer_a,2024-12-15,meat
ground beef,Store Brand,standard,7.12,7.55,retailer_a,2024-12-22,meat
ground beef,Store Brand,standard,7.1,5.41,retailer_a,2024-12-29,meat
ground beef,Store Brand,standard,6.79,5.03,retailer_b,2024-01-07,meat
ground beef,Store Brand,standard,6.87,8.55,retailer_b,2024-01-14,meat
ground beef,Store Brand,standard,7.08,6.69,retailer_b,2024-01-21,meat
ground beef,Store Brand,standard,6.89,7.62,retailer_b,2024-01-28,meat
ground beef,Store Brand,standard,7.15,6.76,retailer_b,2024-02-04,meat
ground beef,Store Brand,standard,6.87,5.26,retailer_b,2024-02-11,meat
ground beef,Store Brand,standard,6.9,6.34,retailer_b,2024-02-18,meat
ground beef,Store Brand,standard,6.94,8.65,retailer_b,2024-02-25,meat
ground beef,Store Brand,standard,6.84,7.91,retailer_b,2024-03-03,meat
ground beef,Store Brand,standard,6.96,6.12,retailer_b,2024-03-10,meat
ground beef,Store Brand,standard,6.89,5.78,retailer_b,2024-03-17,meat
ground beef,Store Brand,standard,6.93,5.67,retailer_b,2024-03-24,meat
ground beef,Store Brand,standard,6.97,5.06,retailer_b,2024-03-31,meat
ground beef,Store Brand,standard,6.95,8.14,retailer_b,2024-04-07,meat
ground beef,Store Brand,standard,6.92,5.34,retailer_b,2024-04-14,meat
ground beef,Store Brand,standard,6.92,5.95,retailer_b,2024-04-21,meat
ground beef,Store Brand,standard,6.89,6.24,retailer_b,2024-04-28,meat
ground beef,Store Brand,standard,6.93,7.26,retailer_b,2024-05-05,meat
ground beef,Store Brand,standard,7.25,4.99,retailer_b,2024-05-12,meat
ground beef,Store Brand,standard,6.96,6.36,retailer_b,2024-05-19,meat
ground beef,Store Brand,standard,6.98,6.42,retailer_b,2024-05-26,meat
ground beef,Store Brand,standard,6.95,6.5,retailer_b,2024-06-02,meat
ground beef,Store Brand,standard,7.0,6.64,retailer_b,2024-06-09,meat
ground beef,Store Brand,standard,6.99,8.54,retailer_b,2024-06-16,meat
ground beef,Store Brand,standard,6.93,4.75,retailer_b,2024-06-23,meat
ground beef,Store Brand,standard,6.85,6.22,retailer_b,2024-06-30,meat
ground beef,Store Brand,standard,6.94,6.1,retailer_b,2024-07-07,meat
ground beef,Store Brand,standard,6.89,8.05,retailer_b,2024-07-14,meat
ground beef,Store Brand,standard,6.91,5.27,retailer_b,2024-07-21,meat
ground beef,Store Brand,standard,6.98,7.66,retailer_b,2024-07-28,meat
ground beef,Store Brand,standard,6.87,5.45,retailer_b,2024-08-04,meat
ground beef,Store Brand,standard,7.17,8.45,retailer_b,2024-08-11,meat
ground beef,Store Brand,standard,6.9,7.09,retailer_b,2024-08-18,meat
ground beef,Store Brand,standard,6.89,7.07,retailer_b,2024-08-25,meat
ground beef,Store Brand,standard,6.94,5.16,retailer_b,2024-09-01,meat
ground beef,Store Brand,standard,6.87,6.02,retailer_b,2024-09-08,meat
ground beef,Store Brand,standard,6.8,4.76,retailer_b,2024-09-15,meat
ground beef,Store Brand,standard,6.94,5.49,retailer_b,2024-09-22,meat
ground beef,Store Brand,standard,6.91,8.26,retailer_b,2024-09-29,meat
ground beef,Store Brand,standard,6.93,7.06,retailer_b,2024-10-06,meat
ground beef,Store Brand,standard,6.94,5.8,retailer_b,2024-10-13,meat
ground beef,Store Brand,standard,6.86,4.63,retailer_b,2024-10-20,meat
ground beef,Store Brand,standard,6.85,7.56,retailer_b,2024-10-27,meat
ground beef,Store Brand,standard,6.97,7.14,retailer_b,2024-11-03,meat
ground beef,Store Brand,standard,6.94,7.88,retailer_b,2024-11-10,meat
ground beef,Store Brand,standard,6.98,5.34,retailer_b,2024-11-17,meat
ground beef,Store Brand,standard,6.95,8.11,retailer_b,2024-11-24,meat
ground beef,Store Brand,standard,6.94,6.09,retailer_b,2024-12-01,meat
ground beef,Store Brand,standard,6.98,6.41,retailer_b,2024-12-08,meat
ground beef,Store Brand,standard,7.01,5.93,retailer_b,2024-12-15,meat
ground beef,Store Brand,standard,6.98,6.22,retailer_b,2024-12-22,meat
ground beef,Store Brand,standard,6.96,5.15,retailer_b,2024-12-29,meat
cereal,Store Brand,standard,4.76,4.62,retailer_a,2024-01-07,dry_goods
cereal,Store Brand,standard,4.77,4.1,retailer_a,2024-01-14,dry_goods
cereal,Store Brand,standard,4.82,3.42,retailer_a,2024-01-21,dry_goods
cereal,Store Brand,standard,4.81,4.31,retailer_a,2024-01-28,dry_goods
cereal,Store Brand,standard,4.86,4.23,retailer_a,2024-02-04,dry_goods
cereal,Store Brand,standard,4.83,3.83,retailer_a,2024-02-11,dry_goods
cereal,Store Brand,standard,4.82,3.27,retailer_a,2024-02-18,dry_goods
cereal,Store Brand,standard,4.89,4.19,retailer_a,2024-02-25,dry_goods
cereal,Store Brand,standard,4.89,3.93,retailer_a,2024-03-03,dry_goods
cereal,Store Brand,standard,4.83,4.48,retailer_a,2024-03-10,dry_goods
cereal,Store Brand,standard,4.87,3.78,retailer_a,2024-03-17,dry_goods
cereal,Store Brand,standard,4.91,4.81,retailer_a,2024-03-24,dry_goods
cereal,Store Brand,standard,4.86,3.41,retailer_a,2024-03-31,dry_goods
cereal,Store Brand,standard,4.86,5.36,retailer_a,2024-04-07,dry_goods
cereal,Store Brand,standard,4.96,3.5,retailer_a,2024-04-14,dry_goods
cereal,Store Brand,standard,4.84,4.2,retailer_a,2024-04-21,dry_goods
cereal,Store Brand,standard,5.13,4.05,retailer_a,2024-04-28,dry_goods
cereal,Store Brand,standard,4.9,5.35,retailer_a,2024-05-05,dry_goods
cereal,Store Brand,standard,4.88,6.03,retailer_a,2024-05-12,dry_goods
cereal,Store Brand,standard,4.92,4.21,retailer_a,2024-05-19,dry_goods
cereal,Store Brand,standard,4.91,3.74,retailer_a,2024-05-26,dry_goods
cereal,Store Brand,standard,4.89,3.49,retailer_a,2024-06-02,dry_goods
cereal,Store Brand,standard,4.89,4.79,retailer_a,2024-06-09,dry_goods
cereal,Store Brand,standard,4.93,3.59,retailer_a,2024-06-16,dry_goods
cereal,Store Brand,standard,4.79,3.47,retailer_a,2024-06-23,dry_goods
cereal,Store Brand,standard,4.85,5.26,retailer_a,2024-06-30,dry_goods
cereal,Store Brand,standard,4.9,5.06,retailer_a,2024-07-07,dry_goods
cereal,Store Brand,standard,4.89,4.69,retailer_a,2024-07-14,dry_goods
cereal,Store Brand,standard,4.93,3.99,retailer_a,2024-07-21,dry_goods
cereal,Store Brand,standard,4.85,3.49,retailer_a,2024-07-28,dry_goods
cereal,Store Brand,standard,4.87,5.48,retailer_a,2024-08-04,dry_goods
cereal,Store Brand,standard,4.85,4.72,retailer_a,2024-08-11,dry_goods
cereal,Store Brand,standard,4.83,3.45,retailer_a,2024-08-18,dry_goods
cereal,Store Brand,standard,4.86,3.51,retailer_a,2024-08-25,dry_goods
cereal,Store Brand,standard,4.89,4.22,retailer_a,2024-09-01,dry_goods
cereal,Store Brand,standard,4.8,5.06,retailer_a,2024-09-08,dry_goods
cereal,Store Brand,standard,4.87,3.64,retailer_a,2024-09-15,dry_goods
cereal,Store Brand,standard,4.86,3.84,retailer_a,2024-09-22,dry_goods
cereal,Store Brand,standard,4.87,4.08,retailer_a,2024-09-29,dry_goods
cereal,Store Brand,standard,4.85,4.36,retailer_a,2024-10-06,dry_goods
cereal,Store Brand,standard,4.9,4.6,retailer_a,2024-10-13,dry_goods
cereal,Store Brand,standard,5.11,5.82,retailer_a,2024-10-20,dry_goods
cereal,Store Brand,standard,4.85,3.36,retailer_a,2024-10-27,dry_goods
cereal,Store Brand,standard,4.87,3.48,retailer_a,2024-11-03,dry_goods
cereal,Store Brand,standard,4.9,3.59,retailer_a,2024-11-10,dry_goods
cereal,Store Brand,standard,4.88,3.31,retailer_a,2024-11-17,dry_goods
cereal,Store Brand,standard,4.86,4.87,retailer_a,2024-11-24,dry_goods
cereal,Store Brand,standard,4.95,5.63,retailer_a,2024-12-01,dry_goods
cereal,Store Brand,standard,4.93,5.09,retailer_a,2024-12-08,dry_goods
cereal,Store Brand,standard,4.99,4.42,retailer_a,2024-12-15,dry_goods
cereal,Store Brand,standard,4.96,4.91,retailer_a,2024-12-22,dry_goods
cereal,Store Brand,standard,4.87,5.84,retailer_a,2024-12-29,dry_goods
cereal,Store Brand,standard,4.68,5.03,retailer_b,2024-01-07,dry_goods
cereal,Store Brand,standard,4.72,4.88,retailer_b,2024-01-14,dry_goods
cereal,Store Brand,standard,4.66,3.37,retailer_b,2024-01-21,dry_goods
cereal,Store Brand,standard,4.71,5.35,retailer_b,2024-01-28,dry_goods
cereal,Store Brand,standard,4.71,3.92,retailer_b,2024-02-04,dry_goods
cereal,Store Brand,standard,4.7,4.27,retailer_b,2024-02-11,dry_goods
cereal,Store Brand,standard,4.66,3.82,retailer_b,2024-02-18,dry_goods
cereal,Store Brand,standard,4.63,4.17,retailer_b,2024-02-25,dry_goods
cereal,Store Brand,standard,4.77,3.69,retailer_b,2024-03-03,dry_goods
cereal,Store Brand,standard,4.76,4.11,retailer_b,2024-03-10,dry_goods
cereal,Store Brand,standard,4.71,3.75,retailer_b,2024-03-17,dry_goods
cereal,Store Brand,standard,4.94,4.05,retailer_b,2024-03-24,dry_goods
cereal,Store Brand,standard,4.73,5.57,retailer_b,2024-03-31,dry_goods
cereal,Store Brand,standard,4.8,4.56,retailer_b,2024-04-07,dry_goods
cereal,Store Brand,standard,4.71,4.74,retailer_b,2024-04-14,dry_goods
cereal,Store Brand,standard,4.98,4.83,retailer_b,2024-04-21,dry_goods
cereal,Store Brand,standard,4.68,4.7,retailer_b,2024-04-28,dry_goods
cereal,Store Brand,standard,4.73,4.07,retailer_b,2024-05-05,dry_goods
cereal,Store Brand,standard,4.72,3.93,retailer_b,2024-05-12,dry_goods
cereal,Store Brand,standard,4.7,4.67,retailer_b,2024-05-19,dry_goods
cereal,Store Brand,standard,4.73,3.84,retailer_b,2024-05-26,dry_goods
cereal,Store Brand,standard,4.76,4.57,retailer_b,2024-06-02,dry_goods
cereal,Store Brand,standard,4.77,3.69,retailer_b,2024-06-09,dry_goods
cereal,Store Brand,standard,4.98,5.58,retailer_b,2024-06-16,dry_goods
cereal,Store Brand,standard,4.7,4.32,retailer_b,2024-06-23,dry_goods
cereal,Store Brand,standard,4.66,3.59,retailer_b,2024-06-30,dry_goods
cereal,Store Brand,standard,4.65,3.17,retailer_b,2024-07-07,dry_goods
cereal,Store Brand,standard,4.75,5.93,retailer_b,2024-07-14,dry_goods
cereal,Store Brand,standard,4.69,5.57,retailer_b,2024-07-21,dry_goods
cereal,Store Brand,standard,4.72,3.69,retailer_b,2024-07-28,dry_goods
cereal,Store Brand,standard,4.7,4.44,retailer_b,2024-08-04,dry_goods
cereal,Store Brand,standard,4.67,4.27,retailer_b,2024-08-11,dry_goods
cereal,Store Brand,standard,4.7,4.48,retailer_b,2024-08-18,dry_goods
cereal,Store Brand,standard,4.7,3.71,retailer_b,2024-08-25,dry_goods
cereal,Store Brand,standard,4.66,5.77,retailer_b,2024-09-01,dry_goods
cereal,Store Brand,standard,4.76,3.31,retailer_b,2024-09-08,dry_goods
cereal,Store Brand,standard,4.74,5.36,retailer_b,2024-09-15,dry_goods
cereal,Store Brand,standard,4.71,5.56,retailer_b,2024-09-22,dry_goods
cereal,Store Brand,standard,4.66,4.25,retailer_b,2024-09-29,dry_goods
cereal,Store Brand,standard,4.71,4.13,retailer_b,2024-10-06,dry_goods
cereal,Store Brand,standard,4.69,3.94,retailer_b,2024-10-13,dry_goods
cereal,Store Brand,standard,4.72,3.6,retailer_b,2024-10-20,dry_goods
cereal,Store Brand,standard,4.76,4.32,retailer_b,2024-10-27,dry_goods
cereal,Store Brand,standard,4.74,4.77,retailer_b,2024-11-03,dry_goods
cereal,Store Brand,standard,4.77,3.51,retailer_b,2024-11-10,dry_goods
cereal,Store Brand,standard,4.71,3.36,retailer_b,2024-11-17,dry_goods
cereal,Store Brand,standard,4.74,3.93,retailer_b,2024-11-24,dry_goods
cereal,Store Brand,standard,4.79,3.92,retailer_b,2024-12-01,dry_goods
cereal,Store Brand,standard,4.8,5.24,retailer_b,2024-12-08,dry_goods
cereal,Store Brand,standard,4.81,5.35,retailer_b,2024-12-15,dry_goods
cereal,Store Brand,standard,4.77,5.83,retailer_b,2024-12-22,dry_goods
cereal,Store Brand,standard,4.82,3.87,retailer_b,2024-12-29,dry_goods
pasta,Store Brand,standard,1.47,1.44,retailer_a,2024-01-07,dry_goods
pasta,Store Brand,standard,1.49,1.22,retailer_a,2024-01-14,dry_goods
pasta,Store Brand,standard,1.71,1.53,retailer_a,2024-01-21,dry_goods
pasta,Store Brand,standard,1.49,1.66,retailer_a,2024-01-28,dry_goods
pasta,Store Brand,standard,1.51,1.02,retailer_a,2024-02-04,dry_goods
